,stimulus,Task1,Task2_single,Task2_mix,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic,rata,intensity_pleasantness,rata_intensity_pleasantness
79,AD254,0,0,1,0.7046666667,0.6286666667,0.1333333334,0.3733333334,0.0533333334,0.0133333334,0.16,0.0666666666,0.04,0.1733333333999999,0.04,0.0,0.04,0.0,0.0266666666,0.24,0.04,0.0933333334,0.12,0.1733333333999999,0.0133333334,0.0,0.0266666666,0.0,0.0,0.0,0.0,0.0133333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533333334,0.0,0.0,0.0,0.0,0.0533333334,0.0,0.0533333334,0.0666666666,0.0266666666,0.0,0.0266666666,0.0,0.1333333334,0.0,"[0.1333333334, 0.3733333334, 0.0533333334, 0.0133333334, 0.16, 0.06666666660000001, 0.04, 0.17333333339999998, 0.04, 0.0, 0.04, 0.0, 0.0266666666, 0.24, 0.04, 0.0933333334, 0.12, 0.17333333339999998, 0.0133333334, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.0, 0.0533333334, 0.06666666660000001, 0.0266666666, 0.0, 0.0266666666, 0.0, 0.1333333334, 0.0]","[0.7046666667, 0.6286666667]","[0.7046666667, 0.6286666667, 0.1333333334, 0.3733333334, 0.0533333334, 0.0133333334, 0.16, 0.06666666660000001, 0.04, 0.17333333339999998, 0.04, 0.0, 0.04, 0.0, 0.0266666666, 0.24, 0.04, 0.0933333334, 0.12, 0.17333333339999998, 0.0133333334, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.0, 0.0, 0.0, 0.0, 0.0533333334, 0.0, 0.0533333334, 0.06666666660000001, 0.0266666666, 0.0, 0.0266666666, 0.0, 0.1333333334, 0.0]"
80,AD329,0,0,1,0.7486666666999999,0.6759999999999999,0.1333333334,0.0666666666,0.08,0.8,0.0533333334,0.0,0.0266666666,0.0,0.08,0.0666666666,0.04,0.04,0.0,0.2666666666,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266666666,0.0,0.0,0.0266666666,0.0,0.0,0.0,0.0,0.0,0.0266666666,0.0,0.0,0.0,0.0533333334,0.24,0.0,0.0266666666,0.0133333334,0.0,0.0,0.0133333334,"[0.1333333334, 0.06666666660000001, 0.08, 0.8, 0.0533333334, 0.0, 0.0266666666, 0.0, 0.08, 0.06666666660000001, 0.04, 0.04, 0.0, 0.2666666666, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0533333334, 0.24, 0.0, 0.0266666666, 0.0133333334, 0.0, 0.0, 0.0133333334]","[0.7486666666999999, 0.6759999999999999]","[0.7486666666999999, 0.6759999999999999, 0.1333333334, 0.06666666660000001, 0.08, 0.8, 0.0533333334, 0.0, 0.0266666666, 0.0, 0.08, 0.06666666660000001, 0.04, 0.04, 0.0, 0.2666666666, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0533333334, 0.24, 0.0, 0.0266666666, 0.0133333334, 0.0, 0.0, 0.0133333334]"
81,AD427,0,0,1,0.37,0.576,0.2266666665999999,0.12,0.1333333334,0.0933333334,0.1333333334,0.1733333333999999,0.0533333334,0.0666666666,0.0133333334,0.0266666666,0.0,0.0266666666,0.0,0.0933333334,0.0,0.0,0.0,0.0,0.0266666666,0.0133333334,0.0,0.0,0.0,0.0,0.0,0.0133333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066666665999999,0.0,0.0,0.0,0.0,0.0266666666,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.1333333334,0.0266666666,0.0,"[0.22666666659999998, 0.12, 0.1333333334, 0.0933333334, 0.1333333334, 0.17333333339999998, 0.0533333334, 0.06666666660000001, 0.0133333334, 0.0266666666, 0.0, 0.0266666666, 0.0, 0.0933333334, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10666666659999999, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.1333333334, 0.0266666666, 0.0]","[0.37, 0.576]","[0.37, 0.576, 0.22666666659999998, 0.12, 0.1333333334, 0.0933333334, 0.1333333334, 0.17333333339999998, 0.0533333334, 0.06666666660000001, 0.0133333334, 0.0266666666, 0.0, 0.0266666666, 0.0, 0.0933333334, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10666666659999999, 0.0, 0.0, 0.0, 0.0, 0.0266666666, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.1333333334, 0.0266666666, 0.0]"
82,AD462,0,0,1,0.518,0.5673333333,0.0133333334,0.0,0.0266666666,0.08,0.12,0.0,0.0133333334,0.1866666666,0.1066666665999999,0.0,0.0533333334,0.0133333334,0.04,0.16,0.0,0.0266666666,0.1333333334,0.2,0.0133333334,0.08,0.12,0.1333333334,0.0,0.04,0.04,0.0,0.0533333334,0.0,0.0266666666,0.0266666666,0.0,0.0,0.0533333334,0.0,0.0266666666,0.0133333334,0.0,0.0,0.0,0.0266666666,0.0,0.0533333334,0.0,0.0133333334,0.0,0.0,0.0,0.0,0.0133333334,0.0,0.0,"[0.0133333334, 0.0, 0.0266666666, 0.08, 0.12, 0.0, 0.0133333334, 0.1866666666, 0.10666666659999999, 0.0, 0.0533333334, 0.0133333334, 0.04, 0.16, 0.0, 0.0266666666, 0.1333333334, 0.2, 0.0133333334, 0.08, 0.12, 0.1333333334, 0.0, 0.04, 0.04, 0.0, 0.0533333334, 0.0, 0.0266666666, 0.0266666666, 0.0, 0.0, 0.0533333334, 0.0, 0.0266666666, 0.0133333334, 0.0, 0.0, 0.0, 0.0266666666, 0.0, 0.0533333334, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.0]","[0.518, 0.5673333333]","[0.518, 0.5673333333, 0.0133333334, 0.0, 0.0266666666, 0.08, 0.12, 0.0, 0.0133333334, 0.1866666666, 0.10666666659999999, 0.0, 0.0533333334, 0.0133333334, 0.04, 0.16, 0.0, 0.0266666666, 0.1333333334, 0.2, 0.0133333334, 0.08, 0.12, 0.1333333334, 0.0, 0.04, 0.04, 0.0, 0.0533333334, 0.0, 0.0266666666, 0.0266666666, 0.0, 0.0, 0.0533333334, 0.0, 0.0266666666, 0.0133333334, 0.0, 0.0, 0.0, 0.0266666666, 0.0, 0.0533333334, 0.0, 0.0133333334, 0.0, 0.0, 0.0, 0.0, 0.0133333334, 0.0, 0.0]"
83,AD505,0,0,1,0.6793750000000001,0.435625,0.0,0.0375,0.1125,0.0,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0125,0.05,0.0,0.125,0.0625,0.0,0.0,0.025,0.0125,0.0,0.05,0.075,0.0,0.1,0.6,0.0375,0.0,0.05,0.05,0.0,0.0,0.0375,0.05,0.0,0.0,0.05,0.0375,0.0875,0.0,0.1,0.0625,0.0,0.0,"[0.0, 0.0375, 0.1125, 0.0, 0.05, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0375, 0.0125, 0.05, 0.0, 0.125, 0.0625, 0.0, 0.0, 0.025, 0.0125, 0.0, 0.05, 0.075, 0.0, 0.1, 0.6, 0.0375, 0.0, 0.05, 0.05, 0.0, 0.0, 0.0375, 0.05, 0.0, 0.0, 0.05, 0.0375, 0.0875, 0.0, 0.1, 0.0625, 0.0, 0.0]","[0.6793750000000001, 0.43562500000000004]","[0.6793750000000001, 0.43562500000000004, 0.0, 0.0375, 0.1125, 0.0, 0.05, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0375, 0.0125, 0.05, 0.0, 0.125, 0.0625, 0.0, 0.0, 0.025, 0.0125, 0.0, 0.05, 0.075, 0.0, 0.1, 0.6, 0.0375, 0.0, 0.05, 0.05, 0.0, 0.0, 0.0375, 0.05, 0.0, 0.0, 0.05, 0.0375, 0.0875, 0.0, 0.1, 0.0625, 0.0, 0.0]"
84,AD690,0,0,1,0.686,0.5413333333,0.1066666665999999,0.04,0.0933333334,0.0266666666,0.0,0.0933333334,0.0,0.0,0.0266666666,0.0,0.0,0.0,0.0,0.0666666666,0.0,0.0,0.0133333334,0.08,0.0,0.1466666666,0.08,0.2,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.1333333334,0.1733333333999999,0.1333333334,0.7466666666,0.0,0.0133333334,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0266666666,0.0,0.0,"[0.10666666659999999, 0.04, 0.0933333334, 0.0266666666, 0.0, 0.0933333334, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.06666666660000001, 0.0, 0.0, 0.0133333334, 0.08, 0.0, 0.1466666666, 0.08, 0.2, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.08, 0.1333333334, 0.17333333339999998, 0.1333333334, 0.7466666666, 0.0, 0.0133333334, 0.0, 0.04, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0266666666, 0.0, 0.0]","[0.686, 0.5413333333]","[0.686, 0.5413333333, 0.10666666659999999, 0.04, 0.0933333334, 0.0266666666, 0.0, 0.0933333334, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.06666666660000001, 0.0, 0.0, 0.0133333334, 0.08, 0.0, 0.1466666666, 0.08, 0.2, 0.0, 0.08, 0.0, 0.0, 0.0, 0.0, 0.08, 0.1333333334, 0.17333333339999998, 0.1333333334, 0.7466666666, 0.0, 0.0133333334, 0.0, 0.04, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0266666666, 0.0, 0.0]"
85,AD718,0,0,1,0.7266666667,0.4873333332999999,0.0,0.0266666666,0.0933333334,0.04,0.0533333334,0.0533333334,0.0,0.0933333334,0.08,0.0,0.0,0.08,0.0,0.2,0.0,0.0266666666,0.0,0.0,0.0,0.04,0.04,0.0533333334,0.0,0.0133333334,0.0,0.0,0.0266666666,0.0,0.0,0.0,0.0,0.0,0.16,0.0666666666,0.0266666666,0.0533333334,0.0,0.0133333334,0.0,0.0266666666,0.0,0.1733333333999999,0.0266666666,0.08,0.0266666666,0.1066666665999999,0.08,0.2933333334,0.0666666666,0.04,0.0133333334,"[0.0, 0.0266666666, 0.0933333334, 0.04, 0.0533333334, 0.0533333334, 0.0, 0.0933333334, 0.08, 0.0, 0.0, 0.08, 0.0, 0.2, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.04, 0.04, 0.0533333334, 0.0, 0.0133333334, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16, 0.06666666660000001, 0.0266666666, 0.0533333334, 0.0, 0.0133333334, 0.0, 0.0266666666, 0.0, 0.17333333339999998, 0.0266666666, 0.08, 0.0266666666, 0.10666666659999999, 0.08, 0.2933333334, 0.06666666660000001, 0.04, 0.0133333334]","[0.7266666667, 0.48733333329999995]","[0.7266666667, 0.48733333329999995, 0.0, 0.0266666666, 0.0933333334, 0.04, 0.0533333334, 0.0533333334, 0.0, 0.0933333334, 0.08, 0.0, 0.0, 0.08, 0.0, 0.2, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.04, 0.04, 0.0533333334, 0.0, 0.0133333334, 0.0, 0.0, 0.0266666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16, 0.06666666660000001, 0.0266666666, 0.0533333334, 0.0, 0.0133333334, 0.0, 0.0266666666, 0.0, 0.17333333339999998, 0.0266666666, 0.08, 0.0266666666, 0.10666666659999999, 0.08, 0.2933333334, 0.06666666660000001, 0.04, 0.0133333334]"
86,AD738,0,0,1,0.6135294118,0.6358823529000001,0.2117647058,0.8235294118,0.1294117648,0.0588235294,0.0588235294,0.0235294118,0.0,0.0,0.0352941176,0.0235294118,0.0470588236,0.0,0.0117647058,0.094117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235294118,0.0470588236,0.0,0.0,0.0705882352,0.0,0.0,0.0,0.0,0.105882353,0.0,"[0.2117647058, 0.8235294118, 0.1294117648, 0.0588235294, 0.0588235294, 0.0235294118, 0.0, 0.0, 0.0352941176, 0.0235294118, 0.0470588236, 0.0, 0.0117647058, 0.094117647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117647058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0235294118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0235294118, 0.0470588236, 0.0, 0.0, 0.0705882352, 0.0, 0.0, 0.0, 0.0, 0.105882353, 0.0]","[0.6135294118, 0.6358823529000001]","[0.6135294118, 0.6358823529000001, 0.2117647058, 0.8235294118, 0.1294117648, 0.0588235294, 0.0588235294, 0.0235294118, 0.0, 0.0, 0.0352941176, 0.0235294118, 0.0470588236, 0.0, 0.0117647058, 0.094117647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0117647058, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0235294118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0235294118, 0.0470588236, 0.0, 0.0, 0.0705882352, 0.0, 0.0, 0.0, 0.0, 0.105882353, 0.0]"
87,AD781,0,0,1,0.6607142857,0.4771428571,0.0,0.0,0.0285714285999999,0.0,0.0,0.0,0.0714285714,0.1285714285999999,0.0285714285999999,0.0,0.0428571428,0.0,0.0,0.2714285714,0.0571428571999999,0.0,0.0285714285999999,0.0857142858,0.2857142858,0.1428571428,0.1,0.0142857141999999,0.0857142858,0.0,0.0285714285999999,0.0,0.0,0.0,0.0,0.0285714285999999,0.0285714285999999,0.0714285714,0.1285714285999999,0.0,0.0,0.0,0.0571428571999999,0.0714285714,0.0,0.0285714285999999,0.0428571428,0.0285714285999999,0.0571428571999999,0.0,0.0,0.0,0.0142857141999999,0.0,0.0,0.0571428571999999,0.0,"[0.0, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0714285714, 0.12857142859999998, 0.028571428599999997, 0.0, 0.0428571428, 0.0, 0.0, 0.2714285714, 0.057142857199999994, 0.0, 0.028571428599999997, 0.0857142858, 0.2857142858, 0.1428571428, 0.1, 0.014285714199999999, 0.0857142858, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997, 0.028571428599999997, 0.0714285714, 0.12857142859999998, 0.0, 0.0, 0.0, 0.057142857199999994, 0.0714285714, 0.0, 0.028571428599999997, 0.0428571428, 0.028571428599999997, 0.057142857199999994, 0.0, 0.0, 0.0, 0.014285714199999999, 0.0, 0.0, 0.057142857199999994, 0.0]","[0.6607142857, 0.47714285710000004]","[0.6607142857, 0.47714285710000004, 0.0, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0714285714, 0.12857142859999998, 0.028571428599999997, 0.0, 0.0428571428, 0.0, 0.0, 0.2714285714, 0.057142857199999994, 0.0, 0.028571428599999997, 0.0857142858, 0.2857142858, 0.1428571428, 0.1, 0.014285714199999999, 0.0857142858, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997, 0.028571428599999997, 0.0714285714, 0.12857142859999998, 0.0, 0.0, 0.0, 0.057142857199999994, 0.0714285714, 0.0, 0.028571428599999997, 0.0428571428, 0.028571428599999997, 0.057142857199999994, 0.0, 0.0, 0.0, 0.014285714199999999, 0.0, 0.0, 0.057142857199999994, 0.0]"
88,AD835,0,0,1,0.6292857143,0.4428571429,0.0,0.0,0.0285714285999999,0.0,0.0428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0428571428,0.0,0.0714285714,0.0,0.0,0.0,0.0857142858,0.2428571428,0.1428571428,0.0142857141999999,0.0857142858,0.0,0.0,0.0,0.0285714285999999,0.0,0.0,0.0285714285999999,0.1428571428,0.1714285714,0.1285714285999999,0.2714285714,0.0857142858,0.0142857141999999,0.0571428571999999,0.0428571428,0.0571428571999999,0.0,0.1571428572,0.0428571428,0.0571428571999999,0.0857142858,0.0285714285999999,0.0714285714,0.0,0.0142857141999999,0.0714285714,0.0428571428,0.0,0.0428571428,"[0.0, 0.0, 0.028571428599999997, 0.0, 0.0428571428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0428571428, 0.0, 0.0714285714, 0.0, 0.0, 0.0, 0.0857142858, 0.2428571428, 0.1428571428, 0.014285714199999999, 0.0857142858, 0.0, 0.0, 0.0, 0.028571428599999997, 0.0, 0.0, 0.028571428599999997, 0.1428571428, 0.1714285714, 0.12857142859999998, 0.2714285714, 0.0857142858, 0.014285714199999999, 0.057142857199999994, 0.0428571428, 0.057142857199999994, 0.0, 0.1571428572, 0.0428571428, 0.057142857199999994, 0.0857142858, 0.028571428599999997, 0.0714285714, 0.0, 0.014285714199999999, 0.0714285714, 0.0428571428, 0.0, 0.0428571428]","[0.6292857143, 0.4428571429]","[0.6292857143, 0.4428571429, 0.0, 0.0, 0.028571428599999997, 0.0, 0.0428571428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0428571428, 0.0, 0.0714285714, 0.0, 0.0, 0.0, 0.0857142858, 0.2428571428, 0.1428571428, 0.014285714199999999, 0.0857142858, 0.0, 0.0, 0.0, 0.028571428599999997, 0.0, 0.0, 0.028571428599999997, 0.1428571428, 0.1714285714, 0.12857142859999998, 0.2714285714, 0.0857142858, 0.014285714199999999, 0.057142857199999994, 0.0428571428, 0.057142857199999994, 0.0, 0.1571428572, 0.0428571428, 0.057142857199999994, 0.0857142858, 0.028571428599999997, 0.0714285714, 0.0, 0.014285714199999999, 0.0714285714, 0.0428571428, 0.0, 0.0428571428]"
89,AD853,0,0,1,0.7030769231,0.3307692308,0.0769230769999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461538462,0.0615384616,0.0615384616,0.0615384616,0.0,0.2461538462,0.0,0.1076923076,0.1076923076,0.1076923076,0.3538461538,0.0615384616,0.0461538462,0.0307692308,0.1538461538,0.0153846154,0.1538461538,0.0,0.0,0.2153846154,0.0,0.2153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153846154,0.0,0.0,0.0,"[0.07692307699999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0461538462, 0.061538461600000004, 0.061538461600000004, 0.061538461600000004, 0.0, 0.2461538462, 0.0, 0.1076923076, 0.1076923076, 0.1076923076, 0.3538461538, 0.061538461600000004, 0.0461538462, 0.030769230800000002, 0.1538461538, 0.015384615400000001, 0.1538461538, 0.0, 0.0, 0.2153846154, 0.0, 0.2153846154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015384615400000001, 0.0, 0.0, 0.0]","[0.7030769231, 0.3307692308]","[0.7030769231, 0.3307692308, 0.07692307699999999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0461538462, 0.061538461600000004, 0.061538461600000004, 0.061538461600000004, 0.0, 0.2461538462, 0.0, 0.1076923076, 0.1076923076, 0.1076923076, 0.3538461538, 0.061538461600000004, 0.0461538462, 0.030769230800000002, 0.1538461538, 0.015384615400000001, 0.1538461538, 0.0, 0.0, 0.2153846154, 0.0, 0.2153846154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015384615400000001, 0.0, 0.0, 0.0]"
90,AD862,0,0,1,0.6942857143000001,0.4842857143,0.0,0.0,0.0285714285999999,0.0142857141999999,0.0,0.0,0.0,0.0428571428,0.0428571428,0.0,0.0,0.0,0.0,0.1714285714,0.0,0.0428571428,0.0857142858,0.1714285714,0.0428571428,0.0571428571999999,0.0571428571999999,0.1142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0142857141999999,0.0857142858,0.0571428571999999,0.0,0.6714285714,0.0285714285999999,0.0,0.0,0.0,0.0,0.0,0.0857142858,0.0428571428,0.0,0.0,0.0285714285999999,0.0428571428,0.0,0.0,0.0,0.0,0.0,0.0285714285999999,"[0.0, 0.0, 0.028571428599999997, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0428571428, 0.0428571428, 0.0, 0.0, 0.0, 0.0, 0.1714285714, 0.0, 0.0428571428, 0.0857142858, 0.1714285714, 0.0428571428, 0.057142857199999994, 0.057142857199999994, 0.1142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014285714199999999, 0.0857142858, 0.057142857199999994, 0.0, 0.6714285714, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0857142858, 0.0428571428, 0.0, 0.0, 0.028571428599999997, 0.0428571428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997]","[0.6942857143000001, 0.4842857143]","[0.6942857143000001, 0.4842857143, 0.0, 0.0, 0.028571428599999997, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0428571428, 0.0428571428, 0.0, 0.0, 0.0, 0.0, 0.1714285714, 0.0, 0.0428571428, 0.0857142858, 0.1714285714, 0.0428571428, 0.057142857199999994, 0.057142857199999994, 0.1142857142, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014285714199999999, 0.0857142858, 0.057142857199999994, 0.0, 0.6714285714, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0857142858, 0.0428571428, 0.0, 0.0, 0.028571428599999997, 0.0428571428, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028571428599999997]"
91,AD866,0,0,1,0.7757142857,0.5621428571,0.0142857141999999,0.0,0.0857142858,0.0,0.0,0.0,0.0,0.0714285714,0.0,0.0,0.0,0.0,0.0,0.0714285714,0.0571428571999999,0.0428571428,0.0571428571999999,0.3,0.3142857142,0.2142857142,0.0,0.1428571428,0.0,0.0,0.0142857141999999,0.0,0.0,0.0,0.0571428571999999,0.0714285714,0.0285714285999999,0.0571428571999999,0.5857142858,0.0714285714,0.0285714285999999,0.0714285714,0.0,0.0,0.0,0.0,0.0857142858,0.0142857141999999,0.0428571428,0.0,0.0142857141999999,0.0,0.0,0.0,0.0428571428,0.0714285714,0.0571428571999999,"[0.014285714199999999, 0.0, 0.0857142858, 0.0, 0.0, 0.0, 0.0, 0.0714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0714285714, 0.057142857199999994, 0.0428571428, 0.057142857199999994, 0.3, 0.3142857142, 0.2142857142, 0.0, 0.1428571428, 0.0, 0.0, 0.014285714199999999, 0.0, 0.0, 0.0, 0.057142857199999994, 0.0714285714, 0.028571428599999997, 0.057142857199999994, 0.5857142858, 0.0714285714, 0.028571428599999997, 0.0714285714, 0.0, 0.0, 0.0, 0.0, 0.0857142858, 0.014285714199999999, 0.0428571428, 0.0, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0428571428, 0.0714285714, 0.057142857199999994]","[0.7757142857, 0.5621428571]","[0.7757142857, 0.5621428571, 0.014285714199999999, 0.0, 0.0857142858, 0.0, 0.0, 0.0, 0.0, 0.0714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0714285714, 0.057142857199999994, 0.0428571428, 0.057142857199999994, 0.3, 0.3142857142, 0.2142857142, 0.0, 0.1428571428, 0.0, 0.0, 0.014285714199999999, 0.0, 0.0, 0.0, 0.057142857199999994, 0.0714285714, 0.028571428599999997, 0.057142857199999994, 0.5857142858, 0.0714285714, 0.028571428599999997, 0.0714285714, 0.0, 0.0, 0.0, 0.0, 0.0857142858, 0.014285714199999999, 0.0428571428, 0.0, 0.014285714199999999, 0.0, 0.0, 0.0, 0.0428571428, 0.0714285714, 0.057142857199999994]"
92,AD917,0,0,1,0.7135714286,0.8342857143,0.1,0.0714285714,0.1,0.9,0.0428571428,0.0,0.0571428571999999,0.0714285714,0.0571428571999999,0.1,0.0142857141999999,0.0,0.0,0.1714285714,0.0,0.0285714285999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142857141999999,0.3,0.0,0.0,0.0285714285999999,0.0,0.0,0.0,"[0.1, 0.0714285714, 0.1, 0.9, 0.0428571428, 0.0, 0.057142857199999994, 0.0714285714, 0.057142857199999994, 0.1, 0.014285714199999999, 0.0, 0.0, 0.1714285714, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014285714199999999, 0.3, 0.0, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0]","[0.7135714286, 0.8342857143]","[0.7135714286, 0.8342857143, 0.1, 0.0714285714, 0.1, 0.9, 0.0428571428, 0.0, 0.057142857199999994, 0.0714285714, 0.057142857199999994, 0.1, 0.014285714199999999, 0.0, 0.0, 0.1714285714, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014285714199999999, 0.3, 0.0, 0.0, 0.028571428599999997, 0.0, 0.0, 0.0]"
