stimulus,keller,Intensity,Pleasantness,Acid,Ammonia,Bakery,Burnt,Chemical,Cold,Decayed,Fish,Flower,Fruit,Garlic,Grass,Musky,Sour,Spices,Sweaty,Sweet,Warm,Wood,ratings,intensity_pleasantness,ratings_intensity_pleasantness
A263,1,0.1066666666666666,0.497037037037037,0.1,0.0117647058823529,0.08,0.0041176470588235,0.0933333333333333,0.000625,0.0117647058823529,0.008235294117647,0.0711764705882352,0.005,0.0188235294117647,0.09375,0.0744444444444444,0.0261111111111111,0.1316666666666666,0.0041176470588235,0.0205882352941176,0.0858823529411764,0.03125,"[0.1, 0.0117647058823529, 0.08, 0.0041176470588235, 0.0933333333333333, 0.000625, 0.0117647058823529, 0.008235294117647, 0.0711764705882352, 0.005, 0.0188235294117647, 0.09375, 0.0744444444444444, 0.0261111111111111, 0.1316666666666666, 0.0041176470588235, 0.0205882352941176, 0.0858823529411764, 0.03125]","[0.1066666666666666, 0.497037037037037]","[0.1066666666666666, 0.497037037037037, 0.1, 0.0117647058823529, 0.08, 0.0041176470588235, 0.0933333333333333, 0.000625, 0.0117647058823529, 0.008235294117647, 0.0711764705882352, 0.005, 0.0188235294117647, 0.09375, 0.0744444444444444, 0.0261111111111111, 0.1316666666666666, 0.0041176470588235, 0.0205882352941176, 0.0858823529411764, 0.03125]"
B263,1,0.1981481481481481,0.4266666666666666,0.0281818181818181,0.0404761904761904,0.032,0.0225,0.0836363636363636,0.0266666666666666,0.027,0.008095238095238,0.006,0.022,0.0619047619047619,0.008095238095238,0.0833333333333333,0.1495454545454545,0.059047619047619,0.049090909090909,0.095,0.053,0.0109523809523809,"[0.0281818181818181, 0.0404761904761904, 0.032, 0.0225, 0.0836363636363636, 0.0266666666666666, 0.027, 0.008095238095238, 0.006, 0.022, 0.0619047619047619, 0.008095238095238, 0.0833333333333333, 0.1495454545454545, 0.059047619047619, 0.049090909090909, 0.095, 0.053, 0.0109523809523809]","[0.1981481481481481, 0.4266666666666666]","[0.1981481481481481, 0.4266666666666666, 0.0281818181818181, 0.0404761904761904, 0.032, 0.0225, 0.0836363636363636, 0.0266666666666666, 0.027, 0.008095238095238, 0.006, 0.022, 0.0619047619047619, 0.008095238095238, 0.0833333333333333, 0.1495454545454545, 0.059047619047619, 0.049090909090909, 0.095, 0.053, 0.0109523809523809]"
A264,1,0.7678846153846153,0.1598076923076923,0.0388235294117647,0.0472549019607843,0.0137254901960784,0.0423529411764705,0.0586538461538461,0.0015686274509803,0.1376470588235294,0.0170588235294117,0.0101960784313725,0.0001960784313725,0.0368627450980392,0.0176470588235294,0.1750980392156862,0.1876470588235294,0.0456862745098039,0.108235294117647,0.0154901960784313,0.0427450980392156,0.0111764705882352,"[0.0388235294117647, 0.0472549019607843, 0.0137254901960784, 0.0423529411764705, 0.0586538461538461, 0.0015686274509803, 0.1376470588235294, 0.0170588235294117, 0.0101960784313725, 0.0001960784313725, 0.0368627450980392, 0.0176470588235294, 0.1750980392156862, 0.1876470588235294, 0.0456862745098039, 0.108235294117647, 0.0154901960784313, 0.0427450980392156, 0.0111764705882352]","[0.7678846153846153, 0.1598076923076923]","[0.7678846153846153, 0.1598076923076923, 0.0388235294117647, 0.0472549019607843, 0.0137254901960784, 0.0423529411764705, 0.0586538461538461, 0.0015686274509803, 0.1376470588235294, 0.0170588235294117, 0.0101960784313725, 0.0001960784313725, 0.0368627450980392, 0.0176470588235294, 0.1750980392156862, 0.1876470588235294, 0.0456862745098039, 0.108235294117647, 0.0154901960784313, 0.0427450980392156, 0.0111764705882352]"
B264,1,0.8681818181818182,0.2107272727272727,0.0501818181818181,0.0767272727272727,0.0049090909090909,0.0714545454545454,0.1094545454545454,0.0114545454545454,0.1483636363636363,0.0338181818181818,0.0083636363636363,0.0005454545454545,0.0674545454545454,0.0098181818181818,0.1236363636363636,0.1865454545454545,0.0321818181818181,0.1216363636363636,0.0103636363636363,0.0418181818181818,0.025090909090909,"[0.0501818181818181, 0.0767272727272727, 0.0049090909090909, 0.0714545454545454, 0.1094545454545454, 0.0114545454545454, 0.1483636363636363, 0.0338181818181818, 0.0083636363636363, 0.0005454545454545, 0.0674545454545454, 0.0098181818181818, 0.1236363636363636, 0.1865454545454545, 0.0321818181818181, 0.1216363636363636, 0.0103636363636363, 0.0418181818181818, 0.025090909090909]","[0.8681818181818182, 0.2107272727272727]","[0.8681818181818182, 0.2107272727272727, 0.0501818181818181, 0.0767272727272727, 0.0049090909090909, 0.0714545454545454, 0.1094545454545454, 0.0114545454545454, 0.1483636363636363, 0.0338181818181818, 0.0083636363636363, 0.0005454545454545, 0.0674545454545454, 0.0098181818181818, 0.1236363636363636, 0.1865454545454545, 0.0321818181818181, 0.1216363636363636, 0.0103636363636363, 0.0418181818181818, 0.025090909090909]"
A311,1,0.1473333333333333,0.4673333333333333,0.0127272727272727,0.005,0.0309090909090909,0.0241666666666666,0.0438461538461538,0.0415384615384615,0.013076923076923,0.0127272727272727,0.023076923076923,0.0008333333333333,0.019090909090909,0.0,0.1172727272727272,0.1358333333333333,0.0263636363636363,0.0058333333333333,0.11,0.0466666666666666,0.0081818181818181,"[0.0127272727272727, 0.005, 0.0309090909090909, 0.0241666666666666, 0.0438461538461538, 0.0415384615384615, 0.013076923076923, 0.0127272727272727, 0.023076923076923, 0.0008333333333333, 0.019090909090909, 0.0, 0.1172727272727272, 0.1358333333333333, 0.0263636363636363, 0.0058333333333333, 0.11, 0.0466666666666666, 0.0081818181818181]","[0.1473333333333333, 0.4673333333333333]","[0.1473333333333333, 0.4673333333333333, 0.0127272727272727, 0.005, 0.0309090909090909, 0.0241666666666666, 0.0438461538461538, 0.0415384615384615, 0.013076923076923, 0.0127272727272727, 0.023076923076923, 0.0008333333333333, 0.019090909090909, 0.0, 0.1172727272727272, 0.1358333333333333, 0.0263636363636363, 0.0058333333333333, 0.11, 0.0466666666666666, 0.0081818181818181]"
B311,1,0.2743333333333333,0.5173333333333333,0.0611111111111111,0.0388888888888888,0.0385185185185185,0.0277777777777777,0.0525925925925925,0.0996296296296296,0.0148148148148148,0.0148148148148148,0.017037037037037,0.0044444444444444,0.0333333333333333,0.0262962962962962,0.0566666666666666,0.1418518518518518,0.0425925925925926,0.0207407407407407,0.1385714285714285,0.0696296296296296,0.0633333333333333,"[0.0611111111111111, 0.0388888888888888, 0.0385185185185185, 0.0277777777777777, 0.0525925925925925, 0.0996296296296296, 0.0148148148148148, 0.0148148148148148, 0.017037037037037, 0.0044444444444444, 0.0333333333333333, 0.0262962962962962, 0.0566666666666666, 0.1418518518518518, 0.0425925925925926, 0.0207407407407407, 0.1385714285714285, 0.0696296296296296, 0.0633333333333333]","[0.2743333333333333, 0.5173333333333333]","[0.2743333333333333, 0.5173333333333333, 0.0611111111111111, 0.0388888888888888, 0.0385185185185185, 0.0277777777777777, 0.0525925925925925, 0.0996296296296296, 0.0148148148148148, 0.0148148148148148, 0.017037037037037, 0.0044444444444444, 0.0333333333333333, 0.0262962962962962, 0.0566666666666666, 0.1418518518518518, 0.0425925925925926, 0.0207407407407407, 0.1385714285714285, 0.0696296296296296, 0.0633333333333333]"
A323,1,0.6278846153846154,0.6509615384615384,0.0044230769230769,0.0319230769230769,0.048076923076923,0.0111538461538461,0.1121153846153846,0.0082692307692307,0.0025,0.0001923076923076,0.1098076923076923,0.0153846153846153,0.0134615384615384,0.0213461538461538,0.0313461538461538,0.0442307692307692,0.0826923076923077,0.0115384615384615,0.2469230769230769,0.0957692307692307,0.020576923076923,"[0.0044230769230769, 0.0319230769230769, 0.048076923076923, 0.0111538461538461, 0.1121153846153846, 0.0082692307692307, 0.0025, 0.0001923076923076, 0.1098076923076923, 0.0153846153846153, 0.0134615384615384, 0.0213461538461538, 0.0313461538461538, 0.0442307692307692, 0.0826923076923077, 0.0115384615384615, 0.2469230769230769, 0.0957692307692307, 0.020576923076923]","[0.6278846153846154, 0.6509615384615384]","[0.6278846153846154, 0.6509615384615384, 0.0044230769230769, 0.0319230769230769, 0.048076923076923, 0.0111538461538461, 0.1121153846153846, 0.0082692307692307, 0.0025, 0.0001923076923076, 0.1098076923076923, 0.0153846153846153, 0.0134615384615384, 0.0213461538461538, 0.0313461538461538, 0.0442307692307692, 0.0826923076923077, 0.0115384615384615, 0.2469230769230769, 0.0957692307692307, 0.020576923076923]"
B323,1,0.7752727272727273,0.672,0.0312727272727272,0.0214545454545454,0.0903636363636363,0.046,0.114,0.032,0.0061818181818181,0.0001818181818181,0.0827272727272727,0.0709090909090909,0.0001818181818181,0.0014545454545454,0.0149090909090909,0.0545454545454545,0.0752727272727272,0.011090909090909,0.264,0.0898181818181818,0.0118181818181818,"[0.0312727272727272, 0.0214545454545454, 0.0903636363636363, 0.046, 0.114, 0.032, 0.0061818181818181, 0.0001818181818181, 0.0827272727272727, 0.0709090909090909, 0.0001818181818181, 0.0014545454545454, 0.0149090909090909, 0.0545454545454545, 0.0752727272727272, 0.011090909090909, 0.264, 0.0898181818181818, 0.0118181818181818]","[0.7752727272727273, 0.672]","[0.7752727272727273, 0.672, 0.0312727272727272, 0.0214545454545454, 0.0903636363636363, 0.046, 0.114, 0.032, 0.0061818181818181, 0.0001818181818181, 0.0827272727272727, 0.0709090909090909, 0.0001818181818181, 0.0014545454545454, 0.0149090909090909, 0.0545454545454545, 0.0752727272727272, 0.011090909090909, 0.264, 0.0898181818181818, 0.0118181818181818]"
A325,1,0.3193548387096774,0.4035483870967741,0.0532,0.07,0.0,0.0264,0.1511538461538461,0.0372,0.0353846153846153,0.0183333333333333,0.0379166666666666,0.0241666666666666,0.0508333333333333,0.0183333333333333,0.0624,0.0404,0.03,0.0396153846153846,0.0515384615384615,0.0567999999999999,0.0420833333333333,"[0.0532, 0.07, 0.0, 0.0264, 0.1511538461538461, 0.0372, 0.0353846153846153, 0.0183333333333333, 0.0379166666666666, 0.0241666666666666, 0.0508333333333333, 0.0183333333333333, 0.0624, 0.0404, 0.03, 0.0396153846153846, 0.0515384615384615, 0.0567999999999999, 0.0420833333333333]","[0.3193548387096774, 0.4035483870967741]","[0.3193548387096774, 0.4035483870967741, 0.0532, 0.07, 0.0, 0.0264, 0.1511538461538461, 0.0372, 0.0353846153846153, 0.0183333333333333, 0.0379166666666666, 0.0241666666666666, 0.0508333333333333, 0.0183333333333333, 0.0624, 0.0404, 0.03, 0.0396153846153846, 0.0515384615384615, 0.0567999999999999, 0.0420833333333333]"
B325,1,0.7161224489795919,0.3183673469387755,0.1387755102040816,0.0785714285714285,0.0226530612244897,0.0622448979591836,0.1183673469387755,0.0410204081632653,0.0665306122448979,0.0448979591836734,0.0120408163265306,0.000204081632653,0.0136734693877551,0.0351020408163265,0.0855102040816326,0.0610204081632653,0.1671428571428571,0.0585714285714285,0.0218367346938775,0.0448979591836734,0.0261224489795918,"[0.1387755102040816, 0.0785714285714285, 0.0226530612244897, 0.0622448979591836, 0.1183673469387755, 0.0410204081632653, 0.0665306122448979, 0.0448979591836734, 0.0120408163265306, 0.000204081632653, 0.0136734693877551, 0.0351020408163265, 0.0855102040816326, 0.0610204081632653, 0.1671428571428571, 0.0585714285714285, 0.0218367346938775, 0.0448979591836734, 0.0261224489795918]","[0.7161224489795919, 0.3183673469387755]","[0.7161224489795919, 0.3183673469387755, 0.1387755102040816, 0.0785714285714285, 0.0226530612244897, 0.0622448979591836, 0.1183673469387755, 0.0410204081632653, 0.0665306122448979, 0.0448979591836734, 0.0120408163265306, 0.000204081632653, 0.0136734693877551, 0.0351020408163265, 0.0855102040816326, 0.0610204081632653, 0.1671428571428571, 0.0585714285714285, 0.0218367346938775, 0.0448979591836734, 0.0261224489795918]"
A326,1,0.1618518518518518,0.5811111111111111,0.0233333333333333,0.0009523809523809,0.01,0.0014285714285714,0.0145454545454545,0.0227272727272727,0.0047619047619047,0.0004761904761904,0.0880952380952381,0.0265217391304347,0.0376190476190476,0.0195238095238095,0.0633333333333333,0.0414285714285714,0.0338095238095238,0.008095238095238,0.1404347826086956,0.0228571428571428,0.0352380952380952,"[0.0233333333333333, 0.0009523809523809, 0.01, 0.0014285714285714, 0.0145454545454545, 0.0227272727272727, 0.0047619047619047, 0.0004761904761904, 0.0880952380952381, 0.0265217391304347, 0.0376190476190476, 0.0195238095238095, 0.0633333333333333, 0.0414285714285714, 0.0338095238095238, 0.008095238095238, 0.1404347826086956, 0.0228571428571428, 0.0352380952380952]","[0.1618518518518518, 0.5811111111111111]","[0.1618518518518518, 0.5811111111111111, 0.0233333333333333, 0.0009523809523809, 0.01, 0.0014285714285714, 0.0145454545454545, 0.0227272727272727, 0.0047619047619047, 0.0004761904761904, 0.0880952380952381, 0.0265217391304347, 0.0376190476190476, 0.0195238095238095, 0.0633333333333333, 0.0414285714285714, 0.0338095238095238, 0.008095238095238, 0.1404347826086956, 0.0228571428571428, 0.0352380952380952]"
B326,1,0.5906122448979592,0.5116326530612245,0.0119565217391304,0.0102173913043478,0.0380434782608695,0.0434782608695652,0.0513043478260869,0.0008695652173913,0.0078260869565217,0.0245652173913043,0.0323404255319148,0.0080434782608695,0.05,0.0182978723404255,0.0638297872340425,0.0556521739130434,0.1180434782608695,0.0010869565217391,0.0378723404255319,0.1139130434782608,0.0345652173913043,"[0.0119565217391304, 0.0102173913043478, 0.0380434782608695, 0.0434782608695652, 0.0513043478260869, 0.0008695652173913, 0.0078260869565217, 0.0245652173913043, 0.0323404255319148, 0.0080434782608695, 0.05, 0.0182978723404255, 0.0638297872340425, 0.0556521739130434, 0.1180434782608695, 0.0010869565217391, 0.0378723404255319, 0.1139130434782608, 0.0345652173913043]","[0.5906122448979592, 0.5116326530612245]","[0.5906122448979592, 0.5116326530612245, 0.0119565217391304, 0.0102173913043478, 0.0380434782608695, 0.0434782608695652, 0.0513043478260869, 0.0008695652173913, 0.0078260869565217, 0.0245652173913043, 0.0323404255319148, 0.0080434782608695, 0.05, 0.0182978723404255, 0.0638297872340425, 0.0556521739130434, 0.1180434782608695, 0.0010869565217391, 0.0378723404255319, 0.1139130434782608, 0.0345652173913043]"
A356,1,0.139375,0.440625,0.0581818181818181,0.0289999999999999,0.0,0.03,0.155,0.123,0.0,0.0,0.0009090909090909,0.0,0.045,0.0,0.1009090909090909,0.077,0.03,0.0423076923076923,0.1133333333333333,0.0227272727272727,0.0081818181818181,"[0.0581818181818181, 0.0289999999999999, 0.0, 0.03, 0.155, 0.123, 0.0, 0.0, 0.0009090909090909, 0.0, 0.045, 0.0, 0.1009090909090909, 0.077, 0.03, 0.0423076923076923, 0.1133333333333333, 0.0227272727272727, 0.0081818181818181]","[0.139375, 0.440625]","[0.139375, 0.440625, 0.0581818181818181, 0.0289999999999999, 0.0, 0.03, 0.155, 0.123, 0.0, 0.0, 0.0009090909090909, 0.0, 0.045, 0.0, 0.1009090909090909, 0.077, 0.03, 0.0423076923076923, 0.1133333333333333, 0.0227272727272727, 0.0081818181818181]"
B356,1,0.5959615384615384,0.5321153846153845,0.0622,0.0458,0.0138,0.0084,0.1576,0.0382,0.0306,0.0002,0.0284313725490196,0.0654901960784313,0.0186,0.0093999999999999,0.0204,0.0448,0.0302,0.0054,0.2037254901960784,0.0395999999999999,0.0084,"[0.0622, 0.0458, 0.0138, 0.0084, 0.1576, 0.0382, 0.0306, 0.0002, 0.0284313725490196, 0.0654901960784313, 0.0186, 0.0093999999999999, 0.0204, 0.0448, 0.0302, 0.0054, 0.2037254901960784, 0.0395999999999999, 0.0084]","[0.5959615384615384, 0.5321153846153845]","[0.5959615384615384, 0.5321153846153845, 0.0622, 0.0458, 0.0138, 0.0084, 0.1576, 0.0382, 0.0306, 0.0002, 0.0284313725490196, 0.0654901960784313, 0.0186, 0.0093999999999999, 0.0204, 0.0448, 0.0302, 0.0054, 0.2037254901960784, 0.0395999999999999, 0.0084]"
A379,1,0.4952380952380952,0.3521428571428571,0.0710526315789473,0.0386842105263157,0.0118421052631578,0.0578947368421052,0.109,0.0168421052631578,0.0334210526315789,0.0157894736842105,0.022,0.0076315789473684,0.0207894736842105,0.005,0.1144736842105263,0.1763157894736842,0.0281578947368421,0.1042105263157894,0.0292307692307692,0.0578947368421052,0.0284210526315789,"[0.0710526315789473, 0.0386842105263157, 0.0118421052631578, 0.0578947368421052, 0.109, 0.0168421052631578, 0.0334210526315789, 0.0157894736842105, 0.022, 0.0076315789473684, 0.0207894736842105, 0.005, 0.1144736842105263, 0.1763157894736842, 0.0281578947368421, 0.1042105263157894, 0.0292307692307692, 0.0578947368421052, 0.0284210526315789]","[0.4952380952380952, 0.3521428571428571]","[0.4952380952380952, 0.3521428571428571, 0.0710526315789473, 0.0386842105263157, 0.0118421052631578, 0.0578947368421052, 0.109, 0.0168421052631578, 0.0334210526315789, 0.0157894736842105, 0.022, 0.0076315789473684, 0.0207894736842105, 0.005, 0.1144736842105263, 0.1763157894736842, 0.0281578947368421, 0.1042105263157894, 0.0292307692307692, 0.0578947368421052, 0.0284210526315789]"
B379,1,0.6859183673469387,0.2663265306122448,0.0635416666666666,0.0335416666666666,0.0004166666666666,0.064375,0.1812244897959183,0.0214583333333333,0.0754166666666666,0.0010416666666666,0.0004166666666666,0.0229166666666666,0.034375,0.0035416666666666,0.100625,0.0689583333333333,0.0085416666666666,0.0416666666666666,0.0004166666666666,0.039375,0.0189583333333333,"[0.0635416666666666, 0.0335416666666666, 0.0004166666666666, 0.064375, 0.1812244897959183, 0.0214583333333333, 0.0754166666666666, 0.0010416666666666, 0.0004166666666666, 0.0229166666666666, 0.034375, 0.0035416666666666, 0.100625, 0.0689583333333333, 0.0085416666666666, 0.0416666666666666, 0.0004166666666666, 0.039375, 0.0189583333333333]","[0.6859183673469387, 0.2663265306122448]","[0.6859183673469387, 0.2663265306122448, 0.0635416666666666, 0.0335416666666666, 0.0004166666666666, 0.064375, 0.1812244897959183, 0.0214583333333333, 0.0754166666666666, 0.0010416666666666, 0.0004166666666666, 0.0229166666666666, 0.034375, 0.0035416666666666, 0.100625, 0.0689583333333333, 0.0085416666666666, 0.0416666666666666, 0.0004166666666666, 0.039375, 0.0189583333333333]"
A454,1,0.5502325581395349,0.6497674418604652,0.0548837209302325,0.0307142857142857,0.0002380952380952,0.0302325581395348,0.1142857142857142,0.0857142857142857,0.0383333333333333,0.0,0.1009523809523809,0.1,0.0009523809523809,0.0207142857142857,0.0173809523809523,0.0214285714285714,0.0411904761904761,0.0145238095238095,0.2135714285714285,0.0073809523809523,0.035,"[0.0548837209302325, 0.0307142857142857, 0.0002380952380952, 0.0302325581395348, 0.1142857142857142, 0.0857142857142857, 0.0383333333333333, 0.0, 0.1009523809523809, 0.1, 0.0009523809523809, 0.0207142857142857, 0.0173809523809523, 0.0214285714285714, 0.0411904761904761, 0.0145238095238095, 0.2135714285714285, 0.0073809523809523, 0.035]","[0.5502325581395349, 0.6497674418604652]","[0.5502325581395349, 0.6497674418604652, 0.0548837209302325, 0.0307142857142857, 0.0002380952380952, 0.0302325581395348, 0.1142857142857142, 0.0857142857142857, 0.0383333333333333, 0.0, 0.1009523809523809, 0.1, 0.0009523809523809, 0.0207142857142857, 0.0173809523809523, 0.0214285714285714, 0.0411904761904761, 0.0145238095238095, 0.2135714285714285, 0.0073809523809523, 0.035]"
