CID,SMILES
2741,CC1=CC(=O)C(=C(C)C)CC1
2742,CC(C)C12CCC(C)(O)C1C2
2743,CC1=CCC23CC1C(C)(C)C2CCC3C
2744,CC1=CCC2C3C(C(C)C)CCC2(C)C13
2745,CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3
2746,CC1=CCC2(C)CCCC(C)(C)C23CC13
2747,C=C1C=CC(C(C)C)CC1
2748,O=C(O)C=CC(=O)O
2749,CC=CC=O
2750,CC=CC(=O)CCCCC
2751,CCCCc1ccc2ccccc2n1
2752,CC=CCCO
2753,CCCCCCCCCOC(=O)C(C)C
2754,CCCOC(=O)CC(=O)OCCC
2755,CCC=CC(=O)OC
2756,CCCCCCCCC=CC(=O)O
2757,CCOC(OCC)C(C)C
2758,CCC(C)c1nccs1
2759,CCSCc1ccco1
2760,CC(C)C(=O)Oc1ccccc1
2761,CC(C)C(C)S
2762,CCCC(C)C(=O)OC
2763,CC(=O)CS
2764,CCCCCCC(C)(C)S
2765,CSc1cncc(C)n1
2766,CCc1csc(C)n1
2767,CCCCCCC=COC(C)=O
2768,Cc1ccc(CO)o1
2769,CCCc1nc(C)c(C)s1
2770,CC1(C)C2CCC(CO)C1C2
2771,CC(C)COC(=O)C(C)(C)C
2772,CCc1ncsc1C
2773,CCCCC(=O)OCC(C)CC
2774,CCCCSSC
2775,CCCC(=O)CO
2776,CSSCC(C)C
2777,CC(=O)Cc1cnccn1
2778,CCOC(=O)CCC(C)(OCC)OCC
2779,CC(=O)C1CCSS1
2780,CCCCCOC(=O)CC(=O)OCCCCC
2781,C=CCSSSSC
2782,CSC(C)S
2783,CCC(=O)OC1CCCCCCCCCCC1
2784,c1coc(CCc2ccco2)c1
2785,C=C(CO)C1CC=C(C)CC1
2786,CCCCCCCC(=O)OCCC(C)CCC=C(C)C
2787,C=C(C)C1(O)CC=C(C)CC1
2788,CCC(C=O)CS
2789,CC(C)CCC(=O)OC(C)C
2790,CCCOC(=O)CCC(C)C
2791,CCCCCCC(CC)C(=O)OC
2792,CSc1cnc(C)cn1
2793,CCCCCCc1nccnc1OC
2794,CC1NC(C)SC(C)N1
2795,CCCSSSSC
2796,CC=CSSSC
2797,CCCCCC(CC(=O)OCC)OC(C)=O
2798,CCCC=CC(=O)OCC(C)C
2799,CC1CSSS1
2800,C=CCSSC=CC
2801,COc1cc(CCC=O)ccc1O
2802,CCCCCCOC(=O)CCC(C)C
2803,Cc1ccccc1OC(=O)Cc1ccccc1
2804,CSSCCC(C)C
2805,CC(C)CC=NCCc1ccccc1
2806,C=CCCCCOC(C)=O
2807,C=CCCCCCC(=O)OCC
2808,CCC(C)C(=O)C(=O)OC
2809,CC(C)COC(OCC(C)C)C(C)C
2810,CCCCCCCCOC(=O)C(C)(C)C
2811,CCCCCCCCC(O)C(=O)OC
2812,CC(=O)OC(C)C=C(C)CCC=C(C)C
2813,CCCCC(O)CS
2814,CCCCC(O)C(=O)OC
2815,CCCCCCCCCC(=O)OC(C)CCC
2816,CC=CSCCC
2817,CCOC(=O)CC(C)CC
2818,CCC(SC)C(=O)OC
2819,CCCCC(=S)OC
2820,CCCCCCCCCC(=O)OCc1ccccc1
2821,CCCCCCCCCOC(=O)Cc1ccccc1
2822,CCOC(OCC)C(C)CC
2823,CNc1ccccc1C(=O)OC(C)C
2824,CCCCCCC(=O)Oc1ccc(C)cc1
2825,CCCCC(=O)c1cccs1
2826,Cc1csc(CC(C)C)n1
2827,CCCC=CC(=O)OCCCC
2828,CCCCCCCCCOC(=O)CCCCC
2829,CCOC(=S)c1ccccc1
2830,Cc1cnc(CC(C)C)c(C)n1
2831,CCCCCCCC(=O)OC(C)CCC
2832,C1CSSSS1
2833,CCCCCCCCC=CCCCCCCCC(=O)O
2834,CC=C(C)C(=O)OCCCCCC
2835,CC(=O)C=Cc1ccccc1
2836,CCC=CCCCC
2837,CCC(C)CN
2838,COc1ccccc1C=CC=O
2839,CC=CC=CC(=O)O
2840,CC=CCO
2841,S=c1[nH]c2ccccc2s1
2842,COc1ccccc1C=CC(=O)O
2843,CC(=O)C=Cc1ccco1
2844,COc1cc(C(O)C(=O)O)ccc1O
2845,COc1ccc(C=CC(C)=O)cc1
2846,O=C(CSCc1nc2ccccc2[nH]1)Nc1ccc2ccccc2c1
2847,CCC(C=O)=Cc1ccccc1
2848,O=CC=Cc1ccco1
2849,CCCCCCC(C=O)=Cc1ccccc1
2850,CC=Cc1ccc(OCc2ccccc2)c(OC)c1
2851,CC(S)c1cccs1
2852,CCCCCCCCCCOC(=O)CCCCCCCC
2853,CC(C)=CCCC(C)CC1OCC(C)O1
2854,Cc1ccc(C)c(NC(=O)C(C)Sc2ccccc2)c1
2855,CCOC(=O)CC=C(C)C
2856,CC(=O)OC(C)C1CC=C(C)C1(C)C
2857,CC1OCC=C1SC1(S)CCOC1C
2858,CCOC(=O)C(C)SC
2859,COCC(C)c1ccccc1
2860,CC(=O)C1NCCS1
2861,CCCCCCCCC=CC(OCC)OCC
2862,CCOC(CC(C)CCC=C(C)C)OCC
2863,CCCCCCCCC=COC
2864,CCCCCCCCCCCCC(OCC)OCC
2865,CC(C)CCOC(C)OCC(C)C
2866,CCC(C)CCCCCCCCCCC=O
2867,CCCCCCCCCCCCCCCC(=O)OCCC(C)C
2868,C=C(C)CCOC(=O)C(C)CC
2869,CSCCCOC(=O)CC(C)C
2870,CCOC(CC(C)C)OCC(C)C
2871,CC(C)(C)CC(C)(S)CC(C)(C)C
2872,CCCCC(CC)C(=O)OCCc1ccccc1
2873,CCCCCCCCCCCCCC(=O)OCC(C)CC
2874,CCCCCC(=O)CCCC(=O)OCC
2875,C=CC(CCCCC)OC(=O)C(C)C
2876,C=CCOC(=O)C(C)CC
2877,CCC=CCCOC(=O)C(CC)CC
2878,CCCC(=O)OC1CC(C)CC(C)(C)C1
2879,CC(C)CCOC(OCCC(C)C)c1ccccc1
2880,CC(=O)CC(C)SCc1ccco1
2881,CCC(C)=C(C)C(C)=O
2882,CC(C)=CCCC(C)=C1CC=C(C)CC1
2883,C=CC(C)(C)OC(C)=O
2884,CCCCCCCCCCCCCCCC(=O)OCCCCC
2885,CC(=O)SCC=C(C)C
2886,CC(C)CCCCCCCCCC=O
2887,CCCC(=O)OC(C)(OC(=O)CCC)C(C)=O
2888,Cc1nccnc1OC(C)C
2889,CCCCCCC(C=O)CC
2890,CC1CCCC(=O)C1=O
2891,CCCCCCCC(=O)COC(C)=O
2892,CCC=C(C)C(=O)OC
2893,CCCCCCCC(C)C=O
2894,O=C(C=Cc1ccccc1)OCC1CCCO1
2895,CCCCOC(=O)CC(=O)OCC
2896,O=C(C=Cc1ccccc1)OCc1ccccc1
2897,CC(C)=CCCC(C)=CC(=O)O
2898,CC1=CC(=O)CC(C)(C)C1(O)C=CC(C)O
2899,OCC=Cc1ccccc1
2900,COc1cc(C=CC=O)ccc1O
2901,CC(C)=CCCC(C)=CCCC(C)=CC=O
2902,COc1cc(C=CC=O)cc(OC)c1O
2903,CC(=O)C=CC1C(C)=CCC(C)C1(C)C
2904,CC(=CCCC1(C)C2CC3C(C2)C31C)CO
2905,CC=CCC(=O)O
2906,CCCCC=CC(=O)O
2907,CCCC=CCC(=O)O
2908,CCC=CCCC(=O)O
2909,CCCCC=CCC(=O)O
2910,CCCCCC=CCC(=O)O
2911,CCCCCCC=CCC(=O)O
2912,CCCCCC=CCCC(=O)O
2913,CCCCCCCC=CCCC(=O)O
2914,CCCCCCCCCCC=CC(=O)O
2915,CCC=CCC=CCC=CCCCCCCCC(=O)O
2916,CCCCCC=CCC=CC=O
2917,CCCCCCCCC=CCCCCCCCC=O
2918,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)CO
2919,CCCCCC=CCC=CCCCCCCCC(=O)OC
2920,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O
2921,CCCCCCCCCCC(=O)C(=O)O
2922,CC(C)=CCC=C(C)C1CC=C(C)CC1
2923,C=C(C)C=CC(CCC(C)=O)C(C)C
2924,CCC=CCC=CCC=CCCCCCCCC(=O)OC
2925,CCC=C(C)C=O
2926,CC(C)CC(=O)OCC1=CCC2CC1C2(C)C
2927,CC=CSSCCC
2928,CC1=CC(=O)CC(C)(C)C12CCC(C)O2
2929,COC(C=C(C)CCC=C(C)C)OC
2930,CC(=O)C=CC12OC1(C)CCCC2(C)C
2931,CCCCCC=C(C=O)CCCC
2932,CCC=CCC(C)OC(C)=O
2933,CC=CCCCOC(C)=O
2934,CCC=CCCCCO
2935,CCCC=C1OC(=O)c2ccccc21
2936,CCCC=C(C=O)CC
2937,CC=Cc1ccc(OCC)c(O)c1
2938,CC=CC(=O)OCCc1ccccc1
2939,CC=CC(=O)OC(C)C
2940,C=CCOC(=O)C=CC
2941,O=COCC=Cc1ccccc1
2942,CC(C=O)=Cc1ccccc1
2943,CC(C)C=CC=O
2944,CC=CC=CC(=O)OCCC
2945,CCCCCOC(=O)C=Cc1ccccc1
2946,CC(=O)C(C)=Cc1ccccc1
2947,CCOC(C=Cc1ccccc1)OCC
2948,CC=CC(=O)OCCCCC
2949,CC=CC(=O)OCc1ccccc1
2950,CC=CC(C)=O
2951,C=CC=CC=O
2952,CC(=O)C(C)=CC1C(C)=CCCC1(C)C
2953,CC(=O)C(C)=CC1=C(C)CCCC1(C)C
2954,CC=CCCCCC
2955,CC=CC(=O)OCCCCCCCC
2956,CCOC(=O)C(=Cc1ccccc1)C(C)=O
2957,C=CC(C)(CCC=C(C)CCC=C(C)C)OC(=O)C(C)C
2958,CCCC=CCCC
2959,CCCCCCC=CC(=O)OC
2960,CCCCC=CC(C)O
2961,CCCCC=CC(=O)OCC
2962,CC=CC(=O)CC
2963,CCC(CC)C(=O)OCC=C(C)CCC=C(C)C
2964,CCCCCC=CC=CC(=O)OCCC
2965,CCC=CCCC(=O)OCC
2966,CC(C)=CCCC(C)=CCOC(=O)CC(C)C
2967,CC(C)=CCC=C(C)CCO
2968,CC=C(C=O)CC
2969,CC(=O)C=CC(C)C
2970,CCCC=CCCOC(C)=O
2971,CCCCC=CC(C)=O
2972,CCCCCCCCC=CCCCCCCCC(=O)OCCCCCC
2973,CC=C(C)C1CCC(C)(C)O1
2974,CC1=CCCC(C)(C)C1C=CC(C)O
2975,CCCCCCCCC=CCCCCCCCC(=O)OCC
2976,CC=CCCCCCCCC
2977,CCCCC=CCCO
2978,CCC(C)=CCCC(C)=CC=O
2979,CCCC=CC(C)=O
2980,CCCCC=CC=CCO
2981,CCCCCCC=CCCCCCCCC(=O)OCC
2982,CCOC(C=C(C)CCC=C(C)C)OCC
2983,CC=CC(=O)OCCC
2984,CCOCC=C(C)CCC=C(C)C
2985,CC=CC(=O)OC1CC(C)CCC1C(C)C
2986,CCCC=CCOC(C)OCC
2987,CC=CSSC
2988,CCCC=CCCC(=O)OC
2989,C=CC=CC=CCCCCC
2990,CCC=CCC1C(=O)CCC1CC(=O)OC
2991,CCC=CC(=O)OCC
2992,CC=C(C)C(=O)OCC=Cc1ccccc1
2993,CCCCC(=O)OCC=Cc1ccccc1
2994,CC=CC=CC(=O)OC(C)C
2995,CC=CC=CC(OCC)OCC
2996,CC=CC=CC(=O)OCCCC
2997,CC(=O)C=CC=C(C)C
2998,O=C(Cc1ccccc1)OCC=Cc1ccccc1
2999,Cc1ccc(C=CC=O)cc1
3000,CC1=C(C=CC(C)O)C(C)(C)CCC1
3001,CC=CC=CCOC(=O)CC
3002,CC=CC=CCOC(=O)C(C)C
3003,CCCCC(C=O)=Cc1ccccc1
3004,CC=CC(=O)OCCC(C)C
3005,COC(C=Cc1ccccc1)OC
3006,CC=CC(=O)CCC
3007,CCC(=O)OC(C)C(=O)OSC
3008,CC=CC(C)C(=O)OCC
3009,CCCCCCCC=CC(=O)OCC
3010,CCCCCC=CCCC=CC=O
3011,CCC=CCCOC(C)OCC
3012,CCCCCC=CCCCO
3013,O=C(OCC=Cc1ccccc1)c1ccccc1
3014,CC(=O)OC(C)C=CC1=C(C)CCCC1(C)C
3015,CCCCCC(=Cc1ccccc1)C(OCC)OCC
3016,CCCCC(C=CC(=O)O)CC
3017,CCCCCC(=Cc1ccccc1)C(OC)OC
3018,CCC=CCCOC(=O)c1ccccc1O
3019,CC=Cc1ccc(OC(=O)Cc2ccccc2)c(OC)c1
3020,CC=CC(OCC)OCC
3021,C(=CC1OCCO1)c1ccccc1
3022,CCOC(=O)CC(=CC(=O)O)C(=O)O
3023,CCC=CCCCCCOC(C)=O
3024,CCC=CCC=CC=CC(=O)OCC
3025,CCC=CCCOC(=O)CCCCCCCCC
3026,CCC=CCCOC(=O)CCC(C)=O
3027,CCCC=CCOC(=O)C(C)O
3028,CCC=CCC=CCC=CCCCCCCCC(=O)OCC
3029,CCCCCC=CC=CC(C)=O
3030,C=C1CCC(C(=C)C)CC1O
3031,Cc1nc2c(nc1C)CCC2
3032,CSCCC=C(C=O)CSC
3033,CC=Cc1ccc(OC(=O)CC(C)C)c(OC)c1
3034,CSSSCc1ccco1
3035,CC1OC=CC1=O
3036,CC=C(C=O)c1ccccc1
3037,C=CCc1ccc(OCC)c(OC)c1
3038,CCOC(=O)C(C)(O)c1ccccc1
3039,CCc1ccsc1CC
3040,CCCCCC=CCCCCC=O
3041,CCCC=CCCCCCCC=O
3042,CC=CCCCCCCCC=O
3043,CC(C)=CCCC(C)=CC(O)C=O
3044,CC=C(C)CO
3045,CCCC=CCCC(=O)O
3046,CCCC=CC=CCCCO
3047,C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O
3048,CCC=CCCOC(=O)CCCCCC
3049,CC=C(C)C(=O)OCCC=CCC
3050,O=C(C=Cc1ccccc1)OCCCc1ccccc1
3051,CC=CC(=O)OCC(C)C
3052,CC(C=O)=Cc1ccco1
3053,CC=CC(C)C(=O)O
3054,CC(C)=CCCC(C)=CCS
3055,CC(C)C=C(C=O)c1ccccc1
3056,CC=C(C=O)CSC
3057,CCCC=CC(=O)OCCC
3058,CCC=CCCC1(C)CCC(=O)O1
3059,CCCC=CC=CCO
3060,CC=C(C)COC(C)=O
3061,CC1=CCCC(C)(C)C1C=CC(C)C=O
3062,CCC=CCCOC(=O)OC
3063,CCCC=CCCOC(=O)C(C)C
3064,CC1=CCC(C=CC(C)C(C)O)C1(C)C
3065,CC=C(C)C(=O)OC1CC(C)CCC1C(C)C
3066,CCC(C)COC(=O)C=Cc1ccccc1
3067,CCCCCCC(O)CC=CCCCCCCCC(=O)OCC
3068,CC(C)=CCCC(C)=CC1OC(C)CC(C)(C)O1
3069,CC(C)=CCCC(C)=CC1OCC(CO)O1
3070,CC=CC=C1C(C)=CC(=O)CC1(C)C
3071,CCCCCC=CC=CC(=O)OCCCC
3072,CC=CCCC1CCCC(=O)O1
3073,CCC=C(C=O)c1ccccc1
3074,CCC=CCOC(=O)CCCCC
3075,CCC(C)(CCC=C(C)C)OC(C)=O
3076,CCOC(C)OCc1ccccc1
3077,CC(=O)C=C(C)CCC=C(C)C
3078,CC=C(C=O)CCCC
3079,CCCCC(CC)CCC(=O)O
3080,CC1=NC(C)OC1C
3081,CCCCC(C)C(=O)O
3082,C=CCC(C)C(=O)O
3083,CC1CC(C)(C)CC(=O)C1=O
3084,CC1CCC2=C1N=CCN2
3085,CCC(C)SSC(C)CC
3086,CCCCCCC(=O)OC(C)CCC
3087,C=CCSSSSSSCC=C
3088,C=CCSSSSSCC=C
3089,CC1CCC(C(C)C)C(OC(=O)CCC(=O)O)C1
3090,CCCCCCC(O)S
3091,CCCC(=S)OCC
3092,O=CCC1CCOC1=O
3093,CCCCNc1ccccc1C(=O)OC
3094,CCOC(CS)OCC
3095,CCCCCCC1=CCC(=O)O1
3096,CCC(=O)N1C=CCC1
3097,C=C1CCC23CC1C(C)(C)C2CCC3C
3098,CC(C)CCCCCCCCCCCCCC=O
3099,CCCCC(OC(C)=O)C(=O)OC
3100,CCCCCC=CCCCC(=O)O
3101,C=CCOC(=O)C(C)(C)C
3102,C=CC1=C(C=O)CCCC1
3103,CCCCCCCC(=S)OC
3104,CC(=O)OCCCCCCCS
3105,CCCCCCCCCC(=S)OC
3106,CCCCCCCCCCCCC(C)C=O
3107,CC(=CC=O)CCC1CC1(C)C
3108,CC(C)=CCCC(C)CC1OCCO1
3109,CCCCCC(C=O)SC
3110,CCCCCC(=O)OC(C)CC
3111,CCCCSSSCCCC
3112,CCCCCOC(C)OC
3113,CCCCOC(C)OC
3114,CCCOC(CC(C)C)OCCC
3115,CCCCCCCCCC(=O)OC1CC(C)CCC1C(C)C
3116,CCCCCCCCCCC(C(C)=O)C(=O)OCC
3117,CSCc1cccs1
3118,CCOC(OC)c1ccccc1
3119,Cc1ccoc1CS
3120,CCNc1ccccc1C(=O)OC
3121,CCOC(=O)C(CC)COC(C)=O
3122,CCCCCCCCC(O)C(=O)OCC
3123,CCOC(=O)C(S)CC
3124,CCC(=O)C(O)c1ccccc1
3125,CCCCCC1OC(=O)C(C)=C1C
3126,CCOC(=O)CC(C)(OCC)OCC
3127,CCCC=CCC(C)=O
3128,CCOC(=O)c1ccccc1CO
3129,COC(=O)C1OC1c1ccc(C)cc1
3130,CCCCOC(CC(C)C)OCCCC
3131,CC(=O)C1=CNCCS1
3132,CCC(OC(C)=O)C(=O)OC
3133,CCCCCCC(=O)C(=O)CC
3134,CCCCC(=O)CCO
3135,CCCCCC1OC1C=O
3136,COC(=S)C(C)C
3137,CCCCC=CCC=O
3138,CCCCC=CCCCC=O
3139,CCC(C)CCCCCCCCC=O
3140,CCC(C)C(=S)OC
3141,CCCCOC(=O)C(C)S
3142,CCC(S)C(=O)OC
3143,CCOC(=O)C(C)(O)C(=O)CC
3144,CCCC(=O)C(C)(O)C(=O)OCC
3145,C=CC(=C)CCC=C(C)C=O
3146,CC(C)CC1N=CCS1
3147,CCCCCCOC(=O)CCC(C)=O
3148,C=CCOC(=O)C(C)=O
3149,CCCCCCCCCCC(OC(C)=O)C(=O)OC
3150,CC(C)(OC=O)c1ccccc1
3151,CC(=O)OCCCCS
3152,CCOC(=O)C(C)CS
3153,O=C(CCc1ccccc1)c1ccc[nH]1
3154,CSCC(C=O)=Cc1ccccc1
3155,CCCC(=O)Oc1c(CC)occc1=O
3156,CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)CCC1C(C)C
3157,C=C(C)C1CC=C(C)C(OC(=O)CCC)C1
3158,CC1(C)CSSSS1
3159,CCCC(=O)CSC
3160,Cc1cccc2c1C(C)C(=O)O2
3161,CCCOS(C)=S
3162,CC(=O)OC(O)c1ccccc1
3163,CC1(C)CCOCS1
3164,C=CCOC(=O)CCC(C)C
3165,CCC(C)COC(=O)CC(O)C(=O)OCC(C)CC
3166,CCC(C)C(=O)OCCCCO
3167,CC(C)CCCCOC(=O)C(C)C
3168,CCCC(=O)OCCCCO
3169,CCCC(=O)Oc1ccco1
3170,CCOC(=O)C(CC)CS
3171,CCC(C)C(=O)S
3172,CCCC(=O)OC(C)Cc1ccccc1
3173,CCCCC1OC1C=O
3174,CCC(OCC(C)C)OCC(C)C
3175,CCOC(CC)OCC(C)C
3176,CCOC(CC)OC
3177,CCCCC(O)S
3178,CCC(C)C(=O)OCc1ccco1
3179,C=CC=CCCCCCC
3180,CCc1cnc(C(C)=O)cn1
3181,CCCCCCCCCCCC(=O)OCCC(C)CCC=C(C)C
3182,Cc1nc(CC(C)C)cs1
3183,CCCCSSS
3184,CSC(C)c1ccco1
3185,CCOC(=S)C(C)CC
3186,CC(C)=C(C)C1CCCCO1
3187,CCCCC1(OC(C)=O)CCCCC1
3188,CC(C)=CCCC(C)=CC(C)(C)O
3189,CCCCCOC(CCCCC)OCCCCC
3190,CC=CC=CC(=O)OCCCCCC
3191,CCCCCc1nccs1
3192,CCCC(=O)OCCCCC(C)C
3193,CCC(O)C(=O)OC1CC(C)CCC1C(C)C
3194,CCCCCCOC(=O)C(S)CC
3195,CCCOS(=O)(=S)CCC
3196,CC(=O)Cc1ccc[nH]1
3197,CCC1(C)COC(=O)O1
3198,CC(C)CCOC(=O)C(C)c1ccccc1
3199,CC(C)C=NCc1ccco1
3200,CCCCc1sc(C)nc1C
3201,CC1CC(C)c2nccnc21
3202,CCCC(=O)CCCC(=O)OCC
3203,CC(=O)OCCCCCCSC(C)=O
3204,CC=CC=CC(=O)OCCC(C)C
3205,CSSCc1ccc(C)o1
3206,CC(=O)CCc1nccs1
3207,CNc1ccccc1C(=O)OCCc1ccccc1
3208,CCCCCCCCCC=CC(=O)OCC
3209,CCCCC(OCC(C)C)OCC(C)C
3210,CCOC(CC)OCCC(C)C
3211,CCCCCOC(CCC)OCC
3212,CCCOC(OCC)C(C)C
3213,CCc1cncc(C(C)=O)n1
3214,CCCCCCCC=C(C=O)CCCCCC
3215,CC=CC(=O)OCc1ccco1
3216,CCOC(C)OCC(C)CC
3217,CCC(C)COC(C)OCCC(C)C
3218,CCCCOC(C)OCCC(C)C
3219,CCOC(OCCC(C)C)C(C)C
3220,CCCCCOC(C)OCCC(C)C
3221,CCCOC(C)OCCC(C)C
3222,CCC(C)CCCCCCCCCCCCC=O
3223,CCCCCC=CC(=O)OCCCCCC
3224,C=C(C)C=CSC
3225,CCCC=CO
3226,CCCCCC=C(C)O
3227,CSCSC(=O)C(C)C
3228,CCCCC=COC(=O)c1ccccc1
3229,CCCC=CC(=O)OC=CCCCC
3230,O=C1C=CCCCCCCO1
3231,CCCC=CC=CC=CC=O
3232,O=C(CCO)c1cccs1
3233,CCCCCC(=S)OC
3234,O=CC(=Cc1ccccc1)c1ccco1
3235,CCCCCCCCCCC(=O)OCCC(C)C
3236,CCCCCCC=COC(=O)CC
3237,CCCCCCCCC=CC=CC=CC=O
3238,CCCCC=COC(=O)CCC
3239,CCC=CC(=O)OC(C)C
3240,CCCCCCCC=CC=CC=CC=O
3241,CCC=C(C)OC=O
3242,CCCCCCCCCC=CC=CC=CC=O
3243,CC1=CC(S)C(C(C)C)CC1
3244,CCC1(CC)CSSS1
3245,CCCCC=COC(=O)C(C)C
3246,CCCCCCCC=CC=CC=CC=CC=O
3247,CCCCCCCCCC=CC(=O)OC
3248,CCCCCCCC1OC1C=O
3249,CCCCCc1nc(C)cs1
3250,COc1ccccc1CC1CC1
3251,CCC1SC(CC(C)C)N=C1C
3252,CCc1nc(C)sc1CC
3253,CC(C)CCOC(OCCC(C)C)C(C)C
3254,CC(C)CCOC(CC(C)C)OCCC(C)C
3255,CC(C)=CC(=O)C=C1COC1=O
3256,CCCCCCCCCC(=O)OCCC(C)CCC=C(C)C
3257,CCCCC=CC1OC(=O)CC1C
3258,C=CCOC(=S)CCCCC
3259,CCCCCC(C)OC(=O)CC(C)C
3260,CCCCCCCOC(=O)CCC(C)C
3261,CCCCCCCCCCOC(=O)CCC(C)C
3262,CCOC(=O)C(C)CSC
3263,CCCCCCCCOC(=O)CCC(C)C
3264,CCCCCCC(=O)CSC
3265,CCCCCC(=O)CSCCC
3266,CCCCCCCC1(C(=O)O)CC1
3267,C=C(C)C(=O)C(C)(C)c1ccccc1
3268,CC1C(O)C=C2C(C)(C)CC=CC21C
3269,CCCCCCCCCCCCCCCC(=O)OC1CC(C)CCC1C(C)C
3270,CCCCCCCCCCCCCC(=O)OCC=Cc1ccccc1
3271,CCCCCCCC(=O)OC1CC(C)CCC1C(C)C
3272,COC(C=Cc1ccccc1)OC(C)=O
3273,CC(=O)OC1(C(C)C)CCCCC1
3274,Cc1nc(C)c(CC(C)C)o1
3275,O=C1C=CCCCCCCCCCO1
3276,COC(C)OC(C)OCc1ccccc1
3277,CCCCCC(OCC(C)C)OCC(C)C
3278,CCCCCC=CO
3279,CCCCC=CC(=O)C(C)C
3280,CCCC(CC=O)SC(C)=O
3281,CCCCCCCCCCCC(=O)OC(C)CCC
3282,CCCCC=CC=CO
3283,CCCCCCCC=CC=CO
3284,CCOC(C)c1cnccn1
3285,CCCCCCC=CCC(=O)OCC
3286,CCCCCC(CCCC(=O)OCC)OC=O
3287,CSCC(C=O)=CC(C)C
3288,CC(S)C(=O)OCC1CCCO1
3289,CC1SC(C)N2CCCC2S1
3290,CC(C)CCCOC(=O)CC(C)C
3291,CCC1SC(C(C)CC)N=C1C
3292,CCCCC=COC(=O)C=Cc1ccccc1
3293,CCC=C(C)SC
3294,CC=Cc1ccc(OCCCC)c(OC)c1
3295,CC(C)=CCCC(C)=CCCC(C)(O)C1CO1
3296,CCC1CCc2nccnc21
3297,CCOC(=O)C(CC)OC(C)=O
3298,CCCC(CO)C(=O)OCC
3299,C=C(C)C=COC(=O)c1ccccc1
3300,CC=CC(=S)OCC
3301,CCCCC=COC(=O)c1ccc(OC)cc1
3302,CCCC=C(C=O)Cc1ccccc1
3303,CCCCCCCC=CO
3304,CCCCCCC(S)C=O
3305,CCCCCC=CC(=O)OCCC
3306,CCCCCCC(OC(C)=O)C(=O)OCC
3307,CCCC(C)OC(=O)C(C)O
3308,CCCCC(=S)OCC
3309,CC(C)CCOC(CC(C)C)OCC(C)C
3310,CC(=O)c1cccnc1C(C)C
3311,CCC=CCC(=O)OCCCC
3312,C=C(C)C(=S)OCC
3313,CS1=CNCC1
3314,C=C(C)C(=S)OCCCC
3315,CC1=CC(C=O)C(C(C)C)CC1
3316,CC=C(OCC)C(=O)OCC
3317,CCCC(O)SCC
3318,CCCC(=O)OC(CC)COC(C)=O
3319,CCOC(=S)C(CC)C(C)=O
3320,CCCCCc1csc(C)n1
3321,c1coc(Cc2ccoc2Cc2ccco2)c1
3322,CCCCOC(C)OCC(C)CC
3323,CCCCCC=COC(=O)CC(C)C
3324,CCCC(CS)OC(C)=O
3325,CC(=O)OCCCC(C)c1ccccc1
3326,CCCCC(=O)OCCC1CCCCC1
3327,CCCCCOC(C)OCCCC
3328,CCCCCC(OCC)OCCC(C)C
3329,CCC(C)CC(=O)OCCC(C)C
3330,CC(C)CC(=O)OCCC1CCCCC1
3331,CCCCCCCCC(OC(C)=O)C(=O)OCC
3332,CCCCCCOC(CCCCC)OCC
3333,CCCCCCOC(C)OCc1ccccc1
3334,CCCCCCOC(CCCC)OCCCCCC
3335,CCCCOC(CC(C)CCCC(C)(C)O)OCCCC
3336,CCCCCCCCCC(=O)OCCCc1ccccc1
3337,COc1cnc(C)c(C)n1
3338,CC1(C)CSSC1=O
3339,CC(C)=CCOC(=S)C(C)C
3340,CCCCCCCC(CC=O)SC
3341,CCCCCC(=O)CCS
3342,CCC(C)(C=O)Sc1ccco1
3343,CCCCCCCC=CC(=O)OCC(C)C
3344,CSOC(=O)C(C)OC(C)=O
3345,COC(=S)CCc1ccco1
3346,CC=Cc1ccc(O)c(OC)c1OC
3347,COC(=O)C1(c2ccccc2)OC1C
3348,CCCCCC=CC=CC=CO
3349,CC(=O)OC1=C(C(C)C)CCC(C)=C1
3350,C=C(C)C=COC(=O)CCCCC
3351,CC1=CC(C=O)=C(C(C)C)CC1
3352,CC(=O)OC(O)CC(C)CCC=C(C)C
3353,CC(=O)SC1CCOC1C
3354,c1ccc(CCCc2ccn[nH]2)cc1
3355,C=CCOC(=S)C(C)C
3356,CCCC=CC(OCCCCCC)OCCCCCC
3357,CCCCCCOC(C)OCCCCC
3358,CCCCCCOC(C)OCCCC
3359,CCCCOC(=O)C1(c2ccccc2)OC1C
3360,CCCCCCCOC(=O)C(C)(O)C(=O)CCC
3361,CCCCCC(=O)OC(CCCC)C(=O)OCC
3362,CCCCCCOC(CC(C)C)OCCCCCC
3363,CCCCCC(OCCCC)OCCC(C)C
3364,CCCCCCCCCCCC(OCCCCCC)OCCCCCC
3365,CC(C)=CCOC(=S)CC(C)C
3366,CC(=S)Oc1ccccc1C
3367,SCC1CC=CO1
3368,CCC(COC(C)=O)C(=O)OC
3369,CC(C)CCOC(OCC(C)C)C(C)C
